innings_num,day,over,ball_in_match,batting_team,innings_runs,innings_wickets,current_lead,p_England_win,p_Australia_win,p_draw
1.0,1.0,15.0,91.0,Australia,41.0,2.0,41.0,0.37443385,0.45119944,0.17436673
1.0,1.0,15.0,92.0,Australia,41.0,2.0,41.0,0.37171227,0.45601547,0.17227225
1.0,1.0,15.0,93.0,Australia,44.0,2.0,44.0,0.3796721,0.3944001,0.22592783
1.0,1.0,15.0,94.0,Australia,44.0,2.0,44.0,0.3796721,0.3944001,0.22592783
1.0,1.0,15.0,95.0,Australia,44.0,2.0,44.0,0.3873087,0.40233287,0.2103585
1.0,1.0,15.0,96.0,Australia,44.0,2.0,44.0,0.3873087,0.40233287,0.2103585
1.0,1.0,16.0,97.0,Australia,44.0,2.0,44.0,0.37112483,0.42605418,0.20282105
1.0,1.0,16.0,98.0,Australia,45.0,2.0,45.0,0.38534743,0.37437633,0.2402762
1.0,1.0,16.0,99.0,Australia,45.0,2.0,45.0,0.38534743,0.37437633,0.2402762
1.0,1.0,16.0,100.0,Australia,46.0,2.0,46.0,0.37395358,0.42167938,0.20436697
1.0,1.0,16.0,101.0,Australia,47.0,2.0,47.0,0.38534743,0.37437633,0.2402762
1.0,1.0,16.0,102.0,Australia,47.0,2.0,47.0,0.38534743,0.37437633,0.2402762
1.0,1.0,17.0,103.0,Australia,47.0,2.0,47.0,0.37745765,0.44676748,0.17577486
1.0,1.0,17.0,104.0,Australia,47.0,2.0,47.0,0.37443385,0.45119944,0.17436673
1.0,1.0,17.0,105.0,Australia,50.0,2.0,50.0,0.3796721,0.3944001,0.22592783
1.0,1.0,17.0,106.0,Australia,50.0,2.0,50.0,0.3794702,0.3941903,0.22633949
1.0,1.0,17.0,107.0,Australia,50.0,2.0,50.0,0.3794702,0.3941903,0.22633949
1.0,1.0,17.0,108.0,Australia,50.0,2.0,50.0,0.38597667,0.40094918,0.21307418
1.0,1.0,18.0,109.0,Australia,54.0,2.0,54.0,0.36659926,0.41338643,0.22001426
1.0,1.0,18.0,110.0,Australia,58.0,2.0,58.0,0.34970245,0.42793465,0.22236285
1.0,1.0,18.0,111.0,Australia,59.0,2.0,59.0,0.36348364,0.36882883,0.26768756
1.0,1.0,18.0,112.0,Australia,64.0,2.0,64.0,0.31799734,0.39403686,0.2879658
1.0,1.0,18.0,113.0,Australia,64.0,2.0,64.0,0.31580976,0.39444003,0.28975028
1.0,1.0,18.0,114.0,Australia,66.0,2.0,66.0,0.31752476,0.39345127,0.28902397
1.0,1.0,18.0,115.0,Australia,66.0,2.0,66.0,0.31752476,0.39345127,0.28902397
1.0,1.0,19.0,116.0,Australia,70.0,2.0,70.0,0.3230963,0.41665986,0.26024377
1.0,1.0,19.0,117.0,Australia,70.0,2.0,70.0,0.31989768,0.4179253,0.26217705
1.0,1.0,19.0,118.0,Australia,71.0,2.0,71.0,0.3289266,0.35632616,0.31474724
1.0,1.0,19.0,119.0,Australia,71.0,2.0,71.0,0.3289266,0.35632616,0.31474724
1.0,1.0,19.0,120.0,Australia,71.0,2.0,71.0,0.32784465,0.35515407,0.31700125
1.0,1.0,19.0,121.0,Australia,71.0,2.0,71.0,0.32784465,0.35515407,0.31700125
1.0,1.0,20.0,122.0,Australia,75.0,2.0,75.0,0.2992815,0.45235273,0.24836582
1.0,1.0,20.0,123.0,Australia,75.0,2.0,75.0,0.2992815,0.45235273,0.24836582
1.0,1.0,20.0,124.0,Australia,75.0,2.0,75.0,0.2992815,0.45235273,0.24836582
1.0,1.0,20.0,125.0,Australia,75.0,2.0,75.0,0.2992815,0.45235273,0.24836582
1.0,1.0,20.0,126.0,Australia,75.0,2.0,75.0,0.2992815,0.45235273,0.24836582
1.0,1.0,20.0,127.0,Australia,75.0,2.0,75.0,0.2992815,0.45235273,0.24836582
1.0,1.0,21.0,128.0,Australia,75.0,2.0,75.0,0.32795683,0.34901094,0.32303226
1.0,1.0,21.0,129.0,Australia,75.0,2.0,75.0,0.32795683,0.34901094,0.32303226
1.0,1.0,21.0,130.0,Australia,75.0,2.0,75.0,0.3216786,0.3522714,0.32605
1.0,1.0,21.0,131.0,Australia,76.0,2.0,76.0,0.31264612,0.41290206,0.27445182
1.0,1.0,21.0,132.0,Australia,77.0,2.0,77.0,0.31762847,0.354181,0.3281905
1.0,1.0,21.0,133.0,Australia,79.0,2.0,79.0,0.31412074,0.35600168,0.32987761
1.0,1.0,22.0,134.0,Australia,79.0,2.0,79.0,0.28456342,0.45804638,0.25739017
1.0,1.0,22.0,135.0,Australia,84.0,2.0,84.0,0.2978578,0.3816885,0.32045373
1.0,1.0,22.0,136.0,Australia,85.0,2.0,85.0,0.2869133,0.4433938,0.26969293
1.0,1.0,22.0,137.0,Australia,87.0,2.0,87.0,0.2869133,0.4433938,0.26969293
1.0,1.0,22.0,138.0,Australia,87.0,2.0,87.0,0.2869133,0.4433938,0.26969293
1.0,1.0,22.0,139.0,Australia,87.0,2.0,87.0,0.2869133,0.4433938,0.26969293
1.0,1.0,23.0,140.0,Australia,87.0,2.0,87.0,0.3142897,0.34197482,0.34373552
1.0,1.0,23.0,141.0,Australia,91.0,2.0,91.0,0.31861487,0.33291915,0.34846595
1.0,1.0,23.0,142.0,Australia,92.0,2.0,92.0,0.31245074,0.38898468,0.2985646
1.0,1.0,23.0,143.0,Australia,92.0,2.0,92.0,0.31245074,0.38898468,0.2985646
1.0,1.0,23.0,144.0,Australia,92.0,2.0,92.0,0.31245074,0.38898468,0.2985646
1.0,1.0,23.0,145.0,Australia,92.0,2.0,92.0,0.31245074,0.38898468,0.2985646
1.0,1.0,24.0,146.0,Australia,92.0,2.0,92.0,0.30115724,0.37059718,0.32824564
1.0,1.0,24.0,147.0,Australia,92.0,2.0,92.0,0.30115724,0.37059718,0.32824564
1.0,1.0,24.0,148.0,Australia,93.0,2.0,93.0,0.2925288,0.42889965,0.27857158
1.0,1.0,24.0,149.0,Australia,93.0,2.0,93.0,0.2925288,0.42889965,0.27857158
1.0,1.0,24.0,150.0,Australia,93.0,2.0,93.0,0.2925288,0.42889965,0.27857158
1.0,1.0,24.0,151.0,Australia,93.0,2.0,93.0,0.2925288,0.42889965,0.27857158
1.0,1.0,25.0,152.0,Australia,93.0,2.0,93.0,0.31716782,0.33140713,0.35142502
1.0,1.0,25.0,153.0,Australia,97.0,2.0,97.0,0.31888002,0.3277978,0.35332215
1.0,1.0,25.0,154.0,Australia,97.0,2.0,97.0,0.31888002,0.3277978,0.35332215
1.0,1.0,25.0,155.0,Australia,97.0,2.0,97.0,0.31888002,0.3277978,0.35332215
1.0,1.0,25.0,156.0,Australia,97.0,2.0,97.0,0.31888002,0.3277978,0.35332215
1.0,1.0,25.0,157.0,Australia,97.0,2.0,97.0,0.31888002,0.3277978,0.35332215
1.0,1.0,26.0,158.0,Australia,97.0,2.0,97.0,0.29457578,0.42490333,0.2805209
1.0,1.0,26.0,159.0,Australia,102.0,2.0,102.0,0.3016815,0.36522752,0.33309096
1.0,1.0,26.0,160.0,Australia,104.0,2.0,104.0,0.29723465,0.36674792,0.33601743
1.0,1.0,26.0,161.0,Australia,104.0,2.0,104.0,0.29703364,0.36649987,0.3364665
1.0,1.0,26.0,162.0,Australia,104.0,2.0,104.0,0.29703364,0.36649987,0.3364665
1.0,1.0,26.0,163.0,Australia,108.0,2.0,108.0,0.29634443,0.3656495,0.33800605
1.0,1.0,27.0,164.0,Australia,108.0,2.0,108.0,0.3056001,0.38147303,0.31292686
1.0,1.0,27.0,165.0,Australia,108.0,2.0,108.0,0.3056001,0.38147303,0.31292686
1.0,1.0,27.0,166.0,Australia,112.0,2.0,112.0,0.30491498,0.38285974,0.31222528
1.0,1.0,27.0,167.0,Australia,112.0,2.0,112.0,0.30491498,0.38285974,0.31222528
1.0,1.0,27.0,168.0,Australia,116.0,2.0,116.0,0.30491498,0.38285974,0.31222528
1.0,1.0,27.0,169.0,Australia,116.0,2.0,116.0,0.30491498,0.38285974,0.31222528
1.0,1.0,28.0,170.0,Australia,120.0,2.0,120.0,0.29185015,0.36671636,0.34143347
1.0,1.0,28.0,171.0,Australia,120.0,2.0,120.0,0.29185015,0.36671636,0.34143347
1.0,1.0,28.0,172.0,Australia,120.0,2.0,120.0,0.29185015,0.36671636,0.34143347
1.0,1.0,28.0,173.0,Australia,120.0,2.0,120.0,0.29185015,0.36671636,0.34143347
1.0,1.0,28.0,174.0,Australia,124.0,2.0,124.0,0.29185015,0.36671636,0.34143347
1.0,1.0,28.0,175.0,Australia,124.0,2.0,124.0,0.29185015,0.36671636,0.34143347
1.0,1.0,29.0,176.0,Australia,124.0,2.0,124.0,0.30298278,0.42707887,0.26993835
1.0,1.0,29.0,177.0,Australia,124.0,2.0,124.0,0.30298278,0.42707887,0.26993835
1.0,1.0,29.0,178.0,Australia,126.0,2.0,126.0,0.30100828,0.42429566,0.27469602
1.0,1.0,29.0,179.0,Australia,126.0,2.0,126.0,0.30100828,0.42429566,0.27469602
1.0,1.0,29.0,180.0,Australia,127.0,2.0,127.0,0.30789962,0.37117973,0.32092062
1.0,1.0,29.0,181.0,Australia,127.0,2.0,127.0,0.30789962,0.37117973,0.32092062
1.0,1.0,30.0,182.0,Australia,131.0,2.0,131.0,0.29102725,0.40581012,0.3031627
1.0,1.0,30.0,183.0,Australia,131.0,2.0,131.0,0.29102725,0.40581012,0.3031627
1.0,1.0,30.0,184.0,Australia,131.0,2.0,131.0,0.29102725,0.40581012,0.3031627
1.0,1.0,30.0,185.0,Australia,133.0,2.0,133.0,0.2922577,0.40329787,0.30444443
1.0,1.0,30.0,186.0,Australia,133.0,2.0,133.0,0.2933614,0.4010445,0.30559415
1.0,1.0,30.0,187.0,Australia,133.0,2.0,133.0,0.2933614,0.4010445,0.30559415
1.0,1.0,31.0,188.0,Australia,133.0,2.0,133.0,0.30754042,0.36413068,0.32832894
1.0,1.0,31.0,189.0,Australia,136.0,2.0,136.0,0.2969553,0.42074087,0.28230384
1.0,1.0,31.0,190.0,Australia,136.0,2.0,136.0,0.2969553,0.42074087,0.28230384
1.0,1.0,31.0,191.0,Australia,136.0,2.0,136.0,0.2969553,0.42074087,0.28230384
1.0,1.0,31.0,192.0,Australia,136.0,3.0,136.0,0.33061966,0.39218333,0.27719703
1.0,1.0,31.0,193.0,Australia,137.0,3.0,137.0,0.33061966,0.39218333,0.27719703
1.0,1.0,31.0,194.0,Australia,137.0,3.0,137.0,0.33061966,0.39218333,0.27719703
1.0,1.0,32.0,195.0,Australia,137.0,3.0,137.0,0.33939806,0.3307829,0.32981902
1.0,1.0,32.0,196.0,Australia,137.0,3.0,137.0,0.33939806,0.3307829,0.32981902
1.0,1.0,32.0,197.0,Australia,138.0,3.0,138.0,0.3268728,0.3554799,0.31764728
1.0,1.0,32.0,198.0,Australia,138.0,3.0,138.0,0.3268728,0.3554799,0.31764728
1.0,1.0,32.0,199.0,Australia,138.0,3.0,138.0,0.3268728,0.3554799,0.31764728
1.0,1.0,32.0,200.0,Australia,138.0,4.0,138.0,0.39866614,0.37902126,0.2223126
1.0,1.0,33.0,201.0,Australia,138.0,4.0,138.0,0.40445244,0.40825015,0.18729743
1.0,1.0,33.0,202.0,Australia,138.0,4.0,138.0,0.4056741,0.4064627,0.18786316
1.0,1.0,33.0,203.0,Australia,138.0,4.0,138.0,0.4056741,0.4064627,0.18786316
1.0,1.0,33.0,204.0,Australia,138.0,4.0,138.0,0.4056741,0.4064627,0.18786316
1.0,1.0,33.0,205.0,Australia,139.0,4.0,139.0,0.4081454,0.4036658,0.18818878
1.0,1.0,33.0,206.0,Australia,139.0,4.0,139.0,0.4077007,0.403226,0.18907335
1.0,1.0,34.0,207.0,Australia,139.0,5.0,139.0,0.45792174,0.38730288,0.1547754
1.0,1.0,34.0,208.0,Australia,140.0,5.0,140.0,0.47992334,0.35598114,0.16409552
1.0,1.0,34.0,209.0,Australia,140.0,5.0,140.0,0.47730973,0.3540425,0.16864774
1.0,1.0,34.0,210.0,Australia,141.0,5.0,141.0,0.45792174,0.38730288,0.1547754
1.0,1.0,34.0,211.0,Australia,141.0,5.0,141.0,0.4555689,0.38531286,0.15911825
1.0,1.0,34.0,212.0,Australia,141.0,5.0,141.0,0.4555689,0.38531286,0.15911825
1.0,1.0,35.0,213.0,Australia,141.0,5.0,141.0,0.4769026,0.37773117,0.14536627
1.0,1.0,35.0,214.0,Australia,141.0,5.0,141.0,0.4769026,0.37773117,0.14536627
1.0,1.0,35.0,215.0,Australia,141.0,5.0,141.0,0.47446492,0.3758004,0.1497347
1.0,1.0,35.0,216.0,Australia,141.0,5.0,141.0,0.47446492,0.3758004,0.1497347
1.0,1.0,35.0,217.0,Australia,145.0,5.0,145.0,0.4722518,0.3740475,0.15370066
1.0,1.0,35.0,218.0,Australia,145.0,5.0,145.0,0.4722518,0.3740475,0.15370066
1.0,1.0,36.0,219.0,Australia,145.0,5.0,145.0,0.44865873,0.37946835,0.17187297
1.0,1.0,36.0,220.0,Australia,145.0,5.0,145.0,0.44865873,0.37946835,0.17187297
1.0,1.0,36.0,221.0,Australia,145.0,5.0,145.0,0.44865873,0.37946835,0.17187297
1.0,1.0,36.0,222.0,Australia,145.0,5.0,145.0,0.44865873,0.37946835,0.17187297
1.0,1.0,36.0,223.0,Australia,145.0,5.0,145.0,0.44865873,0.37946835,0.17187297
1.0,1.0,36.0,224.0,Australia,145.0,5.0,145.0,0.44865873,0.37946835,0.17187297
1.0,1.0,37.0,225.0,Australia,145.0,5.0,145.0,0.470769,0.33659416,0.19263686
1.0,1.0,37.0,226.0,Australia,145.0,5.0,145.0,0.470769,0.33659416,0.19263686
1.0,1.0,37.0,227.0,Australia,145.0,5.0,145.0,0.470769,0.33659416,0.19263686
1.0,1.0,37.0,228.0,Australia,145.0,5.0,145.0,0.470769,0.33659416,0.19263686
1.0,1.0,37.0,229.0,Australia,146.0,5.0,146.0,0.45116222,0.36683306,0.18200475
1.0,1.0,37.0,230.0,Australia,146.0,5.0,146.0,0.44882298,0.36493105,0.18624604
1.0,1.0,38.0,231.0,Australia,146.0,5.0,146.0,0.46598274,0.34564075,0.18837649
1.0,1.0,38.0,232.0,Australia,146.0,5.0,146.0,0.46598274,0.34564075,0.18837649
1.0,1.0,38.0,233.0,Australia,147.0,5.0,147.0,0.44314936,0.3748086,0.18204199
1.0,1.0,38.0,234.0,Australia,148.0,5.0,148.0,0.4649424,0.3418452,0.19321235
1.0,1.0,38.0,235.0,Australia,148.0,5.0,148.0,0.4649424,0.3418452,0.19321235
1.0,1.0,38.0,236.0,Australia,149.0,5.0,149.0,0.4426135,0.36523908,0.19214739
1.0,1.0,39.0,237.0,Australia,149.0,5.0,149.0,0.4656548,0.3300183,0.20432693
1.0,1.0,39.0,238.0,Australia,149.0,5.0,149.0,0.4656548,0.3300183,0.20432693
1.0,1.0,39.0,239.0,Australia,150.0,5.0,150.0,0.44435668,0.35250118,0.20314215
1.0,1.0,39.0,240.0,Australia,154.0,5.0,154.0,0.44435668,0.35250118,0.20314215
1.0,1.0,39.0,241.0,Australia,155.0,5.0,155.0,0.4656548,0.3300183,0.20432693
1.0,1.0,39.0,242.0,Australia,157.0,5.0,157.0,0.4648953,0.32948005,0.20562458
1.0,1.0,40.0,243.0,Australia,157.0,5.0,157.0,0.44193465,0.36467886,0.19338651
1.0,1.0,40.0,244.0,Australia,157.0,5.0,157.0,0.44193465,0.36467886,0.19338651
1.0,1.0,40.0,245.0,Australia,157.0,5.0,157.0,0.44193465,0.36467886,0.19338651
1.0,1.0,40.0,246.0,Australia,157.0,5.0,157.0,0.4388414,0.36212638,0.19903217
1.0,1.0,40.0,247.0,Australia,157.0,5.0,157.0,0.4388414,0.36212638,0.19903217
1.0,1.0,40.0,248.0,Australia,157.0,5.0,157.0,0.4388414,0.36212638,0.19903217
1.0,1.0,41.0,249.0,Australia,160.0,5.0,160.0,0.44286042,0.34562463,0.21151495
1.0,1.0,41.0,250.0,Australia,160.0,5.0,160.0,0.44286042,0.34562463,0.21151495
1.0,1.0,41.0,251.0,Australia,160.0,5.0,160.0,0.44286042,0.34562463,0.21151495
1.0,1.0,41.0,252.0,Australia,160.0,5.0,160.0,0.44286042,0.34562463,0.21151495
1.0,1.0,41.0,253.0,Australia,162.0,5.0,162.0,0.44311118,0.34525406,0.21163471
1.0,1.0,41.0,254.0,Australia,162.0,5.0,162.0,0.44311118,0.34525406,0.21163471
1.0,1.0,42.0,255.0,Australia,162.0,5.0,162.0,0.4423056,0.35823616,0.19945823
1.0,1.0,42.0,256.0,Australia,162.0,5.0,162.0,0.4423056,0.35823616,0.19945823
1.0,1.0,42.0,257.0,Australia,162.0,5.0,162.0,0.4423056,0.35823616,0.19945823
1.0,1.0,42.0,258.0,Australia,162.0,5.0,162.0,0.4423056,0.35823616,0.19945823
1.0,1.0,42.0,259.0,Australia,162.0,5.0,162.0,0.4423056,0.35823616,0.19945823
1.0,1.0,42.0,260.0,Australia,162.0,5.0,162.0,0.4401874,0.35652056,0.20329204
1.0,1.0,43.0,261.0,Australia,162.0,6.0,162.0,0.47861198,0.36558592,0.15580209
1.0,1.0,43.0,262.0,Australia,162.0,6.0,162.0,0.47861198,0.36558592,0.15580209
1.0,1.0,43.0,263.0,Australia,162.0,6.0,162.0,0.47861198,0.36558592,0.15580209
1.0,1.0,43.0,264.0,Australia,164.0,6.0,164.0,0.47861198,0.36558592,0.15580209
1.0,1.0,43.0,265.0,Australia,164.0,6.0,164.0,0.47861198,0.36558592,0.15580209
1.0,1.0,43.0,266.0,Australia,164.0,6.0,164.0,0.47861198,0.36558592,0.15580209
1.0,1.0,44.0,267.0,Australia,164.0,6.0,164.0,0.49894068,0.3421456,0.15891369
1.0,1.0,44.0,268.0,Australia,164.0,6.0,164.0,0.49894068,0.3421456,0.15891369
1.0,1.0,44.0,269.0,Australia,164.0,6.0,164.0,0.49894068,0.3421456,0.15891369
1.0,1.0,44.0,270.0,Australia,165.0,6.0,165.0,0.46223843,0.37094465,0.16681693
1.0,1.0,44.0,271.0,Australia,165.0,6.0,165.0,0.46223843,0.37094465,0.16681693
1.0,1.0,44.0,272.0,Australia,169.0,6.0,169.0,0.46448693,0.36832508,0.16718803
1.0,1.0,45.0,273.0,Australia,171.0,6.0,171.0,0.51852214,0.33842215,0.14305572
1.0,1.0,45.0,274.0,Australia,171.0,6.0,171.0,0.51852214,0.33842215,0.14305572
1.0,1.0,45.0,275.0,Australia,172.0,6.0,172.0,0.48019737,0.36389512,0.15590753
1.0,1.0,45.0,276.0,Australia,173.0,6.0,173.0,0.51852214,0.33842215,0.14305572
1.0,1.0,45.0,277.0,Australia,173.0,6.0,173.0,0.51852214,0.33842215,0.14305572
