innings_num,day,over,ball_in_match,batting_team,innings_runs,innings_wickets,current_lead,p_New Zealand_win,p_England_win,p_draw
1.0,2.0,102.0,620.0,New Zealand,368.0,4.0,368.0,0.65436494,0.09246007,0.25317496
1.0,2.0,102.0,621.0,New Zealand,372.0,4.0,372.0,0.6511414,0.088822275,0.26003635
1.0,2.0,102.0,622.0,New Zealand,376.0,4.0,376.0,0.6511414,0.088822275,0.26003635
1.0,2.0,102.0,623.0,New Zealand,376.0,4.0,376.0,0.6511414,0.088822275,0.26003635
1.0,2.0,102.0,624.0,New Zealand,376.0,4.0,376.0,0.6511414,0.088822275,0.26003635
1.0,2.0,103.0,625.0,New Zealand,376.0,4.0,376.0,0.5941368,0.05691144,0.34895173
1.0,2.0,103.0,626.0,New Zealand,377.0,4.0,377.0,0.651567,0.054989062,0.293444
1.0,2.0,103.0,627.0,New Zealand,377.0,4.0,377.0,0.651567,0.054989062,0.293444
1.0,2.0,103.0,628.0,New Zealand,377.0,4.0,377.0,0.651567,0.054989062,0.293444
1.0,2.0,103.0,629.0,New Zealand,381.0,4.0,381.0,0.6523272,0.053886387,0.29378638
1.0,2.0,103.0,630.0,New Zealand,381.0,4.0,381.0,0.6523272,0.053886387,0.29378638
1.0,2.0,104.0,631.0,New Zealand,381.0,4.0,381.0,0.6168595,0.1042087,0.27893186
1.0,2.0,104.0,632.0,New Zealand,381.0,4.0,381.0,0.6168595,0.1042087,0.27893186
1.0,2.0,104.0,633.0,New Zealand,381.0,4.0,381.0,0.6168595,0.1042087,0.27893186
1.0,2.0,104.0,634.0,New Zealand,381.0,4.0,381.0,0.6169156,0.10412717,0.27895722
1.0,2.0,104.0,635.0,New Zealand,382.0,4.0,382.0,0.64655924,0.095234275,0.25820643
1.0,2.0,104.0,636.0,New Zealand,382.0,4.0,382.0,0.64655924,0.095234275,0.25820643
1.0,2.0,105.0,637.0,New Zealand,382.0,4.0,382.0,0.5948833,0.055726517,0.34939018
1.0,2.0,105.0,638.0,New Zealand,382.0,4.0,382.0,0.5948833,0.055726517,0.34939018
1.0,2.0,105.0,639.0,New Zealand,382.0,4.0,382.0,0.5948833,0.055726517,0.34939018
1.0,2.0,105.0,640.0,New Zealand,382.0,4.0,382.0,0.5948833,0.055726517,0.34939018
1.0,2.0,105.0,641.0,New Zealand,382.0,4.0,382.0,0.5948833,0.055726517,0.34939018
1.0,2.0,105.0,642.0,New Zealand,382.0,4.0,382.0,0.5950024,0.055537503,0.34946012
1.0,2.0,106.0,643.0,New Zealand,382.0,4.0,382.0,0.661055,0.05621182,0.28273314
1.0,2.0,106.0,644.0,New Zealand,382.0,4.0,382.0,0.661055,0.05621182,0.28273314
1.0,2.0,106.0,645.0,New Zealand,383.0,4.0,383.0,0.604493,0.058341466,0.33716547
1.0,2.0,106.0,646.0,New Zealand,383.0,4.0,383.0,0.604493,0.058341466,0.33716547
1.0,2.0,106.0,647.0,New Zealand,384.0,4.0,384.0,0.661055,0.05621182,0.28273314
1.0,2.0,106.0,648.0,New Zealand,388.0,4.0,388.0,0.661055,0.05621182,0.28273314
1.0,2.0,107.0,649.0,New Zealand,388.0,4.0,388.0,0.5950024,0.055537503,0.34946012
1.0,2.0,107.0,650.0,New Zealand,392.0,4.0,392.0,0.5952965,0.05507068,0.34963286
1.0,2.0,107.0,651.0,New Zealand,392.0,4.0,392.0,0.5952965,0.05507068,0.34963286
1.0,2.0,107.0,652.0,New Zealand,396.0,4.0,396.0,0.59693944,0.052462745,0.3505978
1.0,2.0,107.0,653.0,New Zealand,396.0,4.0,396.0,0.59693944,0.052462745,0.3505978
1.0,2.0,107.0,654.0,New Zealand,396.0,4.0,396.0,0.59693944,0.052462745,0.3505978
1.0,2.0,108.0,655.0,New Zealand,397.0,4.0,397.0,0.6065607,0.055120524,0.33831874
1.0,2.0,108.0,656.0,New Zealand,397.0,4.0,397.0,0.6065607,0.055120524,0.33831874
1.0,2.0,108.0,657.0,New Zealand,398.0,4.0,398.0,0.66293734,0.05352446,0.2835382
1.0,2.0,108.0,658.0,New Zealand,400.0,4.0,400.0,0.6065607,0.055120524,0.33831874
1.0,2.0,108.0,659.0,New Zealand,402.0,4.0,402.0,0.6065607,0.055120524,0.33831874
1.0,2.0,108.0,660.0,New Zealand,404.0,4.0,404.0,0.6065607,0.055120524,0.33831874
1.0,2.0,108.0,661.0,New Zealand,405.0,4.0,405.0,0.6618231,0.04148145,0.29669544
1.0,2.0,109.0,662.0,New Zealand,405.0,4.0,405.0,0.5936862,0.040831935,0.36548182
1.0,2.0,109.0,663.0,New Zealand,405.0,4.0,405.0,0.5936862,0.040831935,0.36548182
1.0,2.0,109.0,664.0,New Zealand,405.0,5.0,405.0,0.6899175,0.04681379,0.26326874
1.0,2.0,109.0,665.0,New Zealand,405.0,5.0,405.0,0.6899175,0.04681379,0.26326874
1.0,2.0,109.0,666.0,New Zealand,405.0,5.0,405.0,0.6899175,0.04681379,0.26326874
1.0,2.0,109.0,667.0,New Zealand,406.0,5.0,406.0,0.70546806,0.047151998,0.2473799
1.0,2.0,110.0,668.0,New Zealand,406.0,5.0,406.0,0.6860442,0.051838562,0.2621172
1.0,2.0,110.0,669.0,New Zealand,406.0,5.0,406.0,0.6860442,0.051838562,0.2621172
1.0,2.0,110.0,670.0,New Zealand,406.0,5.0,406.0,0.6860442,0.051838562,0.2621172
1.0,2.0,110.0,671.0,New Zealand,406.0,5.0,406.0,0.6860442,0.051838562,0.2621172
1.0,2.0,110.0,672.0,New Zealand,406.0,5.0,406.0,0.6860442,0.051838562,0.2621172
1.0,2.0,110.0,673.0,New Zealand,406.0,5.0,406.0,0.6873469,0.05003825,0.2626149
1.0,2.0,110.0,674.0,New Zealand,407.0,5.0,407.0,0.6873469,0.05003825,0.2626149
1.0,2.0,111.0,675.0,New Zealand,411.0,5.0,411.0,0.7066863,0.045506634,0.24780707
1.0,2.0,111.0,676.0,New Zealand,411.0,5.0,411.0,0.7066863,0.045506634,0.24780707
1.0,2.0,111.0,677.0,New Zealand,411.0,5.0,411.0,0.7066863,0.045506634,0.24780707
1.0,2.0,111.0,678.0,New Zealand,411.0,5.0,411.0,0.7066863,0.045506634,0.24780707
1.0,2.0,111.0,679.0,New Zealand,411.0,5.0,411.0,0.7066863,0.045506634,0.24780707
1.0,2.0,111.0,680.0,New Zealand,411.0,5.0,411.0,0.7066863,0.045506634,0.24780707
1.0,2.0,112.0,681.0,New Zealand,411.0,5.0,411.0,0.6873469,0.05003825,0.2626149
1.0,2.0,112.0,682.0,New Zealand,411.0,5.0,411.0,0.6873469,0.05003825,0.2626149
1.0,2.0,112.0,683.0,New Zealand,411.0,5.0,411.0,0.6873469,0.05003825,0.2626149
1.0,2.0,112.0,684.0,New Zealand,411.0,5.0,411.0,0.6873469,0.05003825,0.2626149
1.0,2.0,112.0,685.0,New Zealand,411.0,5.0,411.0,0.6873469,0.05003825,0.2626149
1.0,2.0,112.0,686.0,New Zealand,411.0,5.0,411.0,0.6873469,0.05003825,0.2626149
1.0,2.0,113.0,687.0,New Zealand,411.0,5.0,411.0,0.70788646,0.043885604,0.24822792
1.0,2.0,113.0,688.0,New Zealand,411.0,5.0,411.0,0.70788646,0.043885604,0.24822792
1.0,2.0,113.0,689.0,New Zealand,411.0,5.0,411.0,0.70788646,0.043885604,0.24822792
1.0,2.0,113.0,690.0,New Zealand,412.0,5.0,412.0,0.6922655,0.04356975,0.26416472
1.0,2.0,113.0,691.0,New Zealand,412.0,5.0,412.0,0.6922655,0.04356975,0.26416472
1.0,2.0,113.0,692.0,New Zealand,412.0,5.0,412.0,0.6922655,0.04356975,0.26416472
1.0,2.0,114.0,693.0,New Zealand,412.0,5.0,412.0,0.7160237,0.04553174,0.23844452
1.0,2.0,114.0,694.0,New Zealand,413.0,5.0,413.0,0.68863064,0.048263956,0.2631054
1.0,2.0,114.0,695.0,New Zealand,417.0,5.0,417.0,0.68863064,0.048263956,0.2631054
1.0,2.0,114.0,696.0,New Zealand,417.0,5.0,417.0,0.68863064,0.048263956,0.2631054
1.0,2.0,114.0,697.0,New Zealand,417.0,5.0,417.0,0.68863064,0.048263956,0.2631054
1.0,2.0,114.0,698.0,New Zealand,417.0,5.0,417.0,0.68863064,0.048263956,0.2631054
1.0,2.0,115.0,699.0,New Zealand,421.0,5.0,421.0,0.70788646,0.043885604,0.24822792
1.0,2.0,115.0,700.0,New Zealand,425.0,5.0,425.0,0.70935893,0.041896764,0.24874428
1.0,2.0,115.0,701.0,New Zealand,425.0,5.0,425.0,0.70935893,0.041896764,0.24874428
1.0,2.0,115.0,702.0,New Zealand,425.0,5.0,425.0,0.70935893,0.041896764,0.24874428
1.0,2.0,115.0,703.0,New Zealand,431.0,5.0,431.0,0.70935893,0.041896764,0.24874428
1.0,2.0,115.0,704.0,New Zealand,434.0,5.0,434.0,0.6968433,0.037245084,0.2659116
1.0,2.0,116.0,705.0,New Zealand,438.0,5.0,438.0,0.72293895,0.03631362,0.24074739
1.0,2.0,116.0,706.0,New Zealand,438.0,5.0,438.0,0.72293895,0.03631362,0.24074739
1.0,2.0,116.0,707.0,New Zealand,438.0,5.0,438.0,0.72293895,0.03631362,0.24074739
1.0,2.0,116.0,708.0,New Zealand,439.0,5.0,439.0,0.69568455,0.038515005,0.26580048
1.0,2.0,116.0,709.0,New Zealand,439.0,5.0,439.0,0.69568455,0.038515005,0.26580048
1.0,2.0,116.0,710.0,New Zealand,439.0,5.0,439.0,0.69568455,0.038515005,0.26580048
1.0,2.0,117.0,711.0,New Zealand,439.0,5.0,439.0,0.71447366,0.03498854,0.25053778
1.0,2.0,117.0,712.0,New Zealand,439.0,5.0,439.0,0.71447366,0.03498854,0.25053778
1.0,2.0,117.0,713.0,New Zealand,439.0,5.0,439.0,0.71447366,0.03498854,0.25053778
1.0,2.0,117.0,714.0,New Zealand,445.0,5.0,445.0,0.71540034,0.03373686,0.25086275
1.0,2.0,117.0,715.0,New Zealand,445.0,5.0,445.0,0.71540034,0.03373686,0.25086275
1.0,2.0,117.0,716.0,New Zealand,446.0,5.0,446.0,0.7130866,0.031983636,0.2549298
1.0,2.0,118.0,717.0,New Zealand,446.0,5.0,446.0,0.72585785,0.035110362,0.23903176
1.0,2.0,118.0,718.0,New Zealand,447.0,5.0,447.0,0.6991521,0.036692705,0.26415518
1.0,2.0,118.0,719.0,New Zealand,447.0,5.0,447.0,0.6952574,0.036488302,0.2682543
1.0,2.0,118.0,720.0,New Zealand,447.0,5.0,447.0,0.6952574,0.036488302,0.2682543
1.0,2.0,118.0,721.0,New Zealand,447.0,5.0,447.0,0.6944599,0.03663743,0.26890266
1.0,2.0,118.0,722.0,New Zealand,447.0,5.0,447.0,0.6944599,0.03663743,0.26890266
1.0,2.0,119.0,723.0,New Zealand,447.0,5.0,447.0,0.7133073,0.033113625,0.2535791
1.0,2.0,119.0,724.0,New Zealand,447.0,5.0,447.0,0.7145976,0.033173524,0.2522289
1.0,2.0,119.0,725.0,New Zealand,447.0,5.0,447.0,0.7145976,0.033173524,0.2522289
1.0,2.0,119.0,726.0,New Zealand,447.0,5.0,447.0,0.7145976,0.033173524,0.2522289
1.0,2.0,119.0,727.0,New Zealand,448.0,5.0,448.0,0.70242333,0.033277653,0.26429898
1.0,2.0,119.0,728.0,New Zealand,448.0,5.0,448.0,0.7028439,0.033297576,0.26385856
1.0,2.0,120.0,729.0,New Zealand,449.0,5.0,449.0,0.7010626,0.03679297,0.26214442
1.0,2.0,120.0,730.0,New Zealand,453.0,5.0,453.0,0.7010626,0.03679297,0.26214442
1.0,2.0,120.0,731.0,New Zealand,453.0,5.0,453.0,0.69741875,0.036601733,0.2659795
1.0,2.0,120.0,732.0,New Zealand,453.0,5.0,453.0,0.69741875,0.036601733,0.2659795
1.0,2.0,120.0,733.0,New Zealand,453.0,5.0,453.0,0.6930034,0.03637001,0.27062657
1.0,2.0,120.0,734.0,New Zealand,453.0,5.0,453.0,0.6930034,0.03637001,0.27062657
1.0,2.0,121.0,735.0,New Zealand,457.0,5.0,457.0,0.70149595,0.03256531,0.26593873
1.0,2.0,121.0,736.0,New Zealand,457.0,5.0,457.0,0.70149595,0.03256531,0.26593873
1.0,2.0,121.0,737.0,New Zealand,458.0,5.0,458.0,0.69581926,0.032792944,0.27138776
1.0,2.0,121.0,738.0,New Zealand,458.0,5.0,458.0,0.69581926,0.032792944,0.27138776
1.0,2.0,121.0,739.0,New Zealand,458.0,5.0,458.0,0.69581926,0.032792944,0.27138776
1.0,2.0,121.0,740.0,New Zealand,459.0,5.0,459.0,0.70149595,0.03256531,0.26593873
1.0,2.0,122.0,741.0,New Zealand,459.0,5.0,459.0,0.6930034,0.03637001,0.27062657
1.0,2.0,122.0,742.0,New Zealand,459.0,5.0,459.0,0.6930034,0.03637001,0.27062657
1.0,2.0,122.0,743.0,New Zealand,459.0,5.0,459.0,0.6930034,0.03637001,0.27062657
1.0,2.0,122.0,744.0,New Zealand,460.0,5.0,460.0,0.7112529,0.033867437,0.25487962
1.0,2.0,122.0,745.0,New Zealand,460.0,5.0,460.0,0.7112529,0.033867437,0.25487962
1.0,2.0,122.0,746.0,New Zealand,464.0,5.0,464.0,0.7117413,0.033890694,0.25436804
1.0,2.0,123.0,747.0,New Zealand,464.0,5.0,464.0,0.7290877,0.056928508,0.21398379
1.0,2.0,123.0,748.0,New Zealand,464.0,5.0,464.0,0.7290877,0.056928508,0.21398379
1.0,2.0,123.0,749.0,New Zealand,468.0,5.0,468.0,0.7417754,0.05426236,0.20396224
1.0,2.0,123.0,750.0,New Zealand,468.0,5.0,468.0,0.7417754,0.05426236,0.20396224
1.0,2.0,123.0,751.0,New Zealand,472.0,5.0,472.0,0.7417754,0.05426236,0.20396224
1.0,2.0,123.0,752.0,New Zealand,472.0,5.0,472.0,0.7417754,0.05426236,0.20396224
1.0,2.0,124.0,753.0,New Zealand,472.0,5.0,472.0,0.7117413,0.033890694,0.25436804
1.0,2.0,124.0,754.0,New Zealand,472.0,5.0,472.0,0.7117413,0.033890694,0.25436804
1.0,2.0,124.0,755.0,New Zealand,472.0,5.0,472.0,0.7120731,0.03344031,0.2544866
1.0,2.0,124.0,756.0,New Zealand,472.0,5.0,472.0,0.7120731,0.03344031,0.2544866
1.0,2.0,124.0,757.0,New Zealand,472.0,5.0,472.0,0.70970833,0.03332926,0.25696236
1.0,2.0,124.0,758.0,New Zealand,472.0,5.0,472.0,0.70970833,0.03332926,0.25696236
1.0,2.0,125.0,759.0,New Zealand,472.0,5.0,472.0,0.72134316,0.0555494,0.22310741
1.0,2.0,125.0,760.0,New Zealand,474.0,5.0,474.0,0.7342614,0.05297419,0.21276441
1.0,2.0,125.0,761.0,New Zealand,474.0,5.0,474.0,0.7342614,0.05297419,0.21276441
1.0,2.0,125.0,762.0,New Zealand,474.0,5.0,474.0,0.72134316,0.0555494,0.22310741
1.0,2.0,125.0,763.0,New Zealand,475.0,5.0,475.0,0.6762331,0.06781324,0.2559537
1.0,2.0,125.0,764.0,New Zealand,475.0,5.0,475.0,0.6762331,0.06781324,0.2559537
1.0,2.0,126.0,765.0,New Zealand,479.0,5.0,479.0,0.69870317,0.033881634,0.26741517
1.0,2.0,126.0,766.0,New Zealand,480.0,5.0,480.0,0.7029443,0.032933604,0.2641221
1.0,2.0,126.0,767.0,New Zealand,480.0,5.0,480.0,0.7029443,0.032933604,0.2641221
1.0,2.0,126.0,768.0,New Zealand,481.0,5.0,481.0,0.69870317,0.033881634,0.26741517
1.0,2.0,126.0,769.0,New Zealand,481.0,5.0,481.0,0.69870317,0.033881634,0.26741517
1.0,2.0,126.0,770.0,New Zealand,481.0,5.0,481.0,0.69870317,0.033881634,0.26741517
1.0,2.0,127.0,771.0,New Zealand,481.0,5.0,481.0,0.67732793,0.06792303,0.25474906
1.0,2.0,127.0,772.0,New Zealand,481.0,5.0,481.0,0.67732793,0.06792303,0.25474906
1.0,2.0,127.0,773.0,New Zealand,481.0,5.0,481.0,0.67732793,0.06792303,0.25474906
1.0,2.0,127.0,774.0,New Zealand,481.0,5.0,481.0,0.67732793,0.06792303,0.25474906
1.0,2.0,127.0,775.0,New Zealand,481.0,5.0,481.0,0.67732793,0.06792303,0.25474906
1.0,2.0,127.0,776.0,New Zealand,481.0,5.0,481.0,0.67732793,0.06792303,0.25474906
1.0,2.0,128.0,777.0,New Zealand,481.0,5.0,481.0,0.6699988,0.036051154,0.29395002
1.0,2.0,128.0,778.0,New Zealand,481.0,5.0,481.0,0.6688423,0.03617751,0.29498023
1.0,2.0,128.0,779.0,New Zealand,482.0,5.0,482.0,0.6961157,0.031737186,0.27214712
1.0,2.0,128.0,780.0,New Zealand,482.0,5.0,482.0,0.6961157,0.031737186,0.27214712
1.0,2.0,128.0,781.0,New Zealand,482.0,5.0,482.0,0.6961157,0.031737186,0.27214712
1.0,2.0,128.0,782.0,New Zealand,482.0,5.0,482.0,0.6961157,0.031737186,0.27214712
1.0,2.0,129.0,783.0,New Zealand,482.0,5.0,482.0,0.6610949,0.034659777,0.30424532
1.0,2.0,129.0,784.0,New Zealand,482.0,5.0,482.0,0.65614635,0.034400336,0.3094533
1.0,2.0,129.0,785.0,New Zealand,482.0,5.0,482.0,0.65614635,0.034400336,0.3094533
1.0,2.0,129.0,786.0,New Zealand,482.0,5.0,482.0,0.65614635,0.034400336,0.3094533
1.0,2.0,129.0,787.0,New Zealand,482.0,5.0,482.0,0.65496624,0.034518395,0.31051534
1.0,2.0,129.0,788.0,New Zealand,482.0,5.0,482.0,0.65496624,0.034518395,0.31051534
1.0,2.0,130.0,789.0,New Zealand,482.0,5.0,482.0,0.6586803,0.0656542,0.2756655
1.0,2.0,130.0,790.0,New Zealand,483.0,5.0,483.0,0.71722627,0.052766617,0.23000714
1.0,2.0,130.0,791.0,New Zealand,487.0,5.0,487.0,0.71722627,0.052766617,0.23000714
1.0,2.0,130.0,792.0,New Zealand,487.0,5.0,487.0,0.71722627,0.052766617,0.23000714
1.0,2.0,130.0,793.0,New Zealand,488.0,5.0,488.0,0.6586803,0.0656542,0.2756655
1.0,2.0,130.0,794.0,New Zealand,488.0,5.0,488.0,0.6586803,0.0656542,0.2756655
1.0,2.0,131.0,795.0,New Zealand,489.0,5.0,489.0,0.6726127,0.032744344,0.2946429
1.0,2.0,131.0,796.0,New Zealand,489.0,5.0,489.0,0.6726127,0.032744344,0.2946429
1.0,2.0,131.0,797.0,New Zealand,489.0,5.0,489.0,0.6726127,0.032744344,0.2946429
1.0,2.0,131.0,798.0,New Zealand,489.0,5.0,489.0,0.6726127,0.032744344,0.2946429
1.0,2.0,131.0,799.0,New Zealand,489.0,5.0,489.0,0.6645484,0.032111887,0.30333975
1.0,2.0,131.0,800.0,New Zealand,491.0,5.0,491.0,0.6645484,0.032111887,0.30333975
1.0,2.0,132.0,801.0,New Zealand,491.0,5.0,491.0,0.7128509,0.052444723,0.23470433
1.0,2.0,132.0,802.0,New Zealand,491.0,5.0,491.0,0.7128509,0.052444723,0.23470433
1.0,2.0,132.0,803.0,New Zealand,492.0,5.0,492.0,0.6484266,0.06501207,0.28656137
1.0,2.0,132.0,804.0,New Zealand,493.0,5.0,493.0,0.7139196,0.052249555,0.23383088
1.0,2.0,132.0,805.0,New Zealand,493.0,5.0,493.0,0.7139196,0.052249555,0.23383088
1.0,2.0,132.0,806.0,New Zealand,493.0,5.0,493.0,0.7128509,0.052444723,0.23470433
1.0,2.0,133.0,807.0,New Zealand,493.0,5.0,493.0,0.6645484,0.032111887,0.30333975
1.0,2.0,133.0,808.0,New Zealand,493.0,5.0,493.0,0.6645484,0.032111887,0.30333975
1.0,2.0,133.0,809.0,New Zealand,493.0,5.0,493.0,0.6645484,0.032111887,0.30333975
1.0,2.0,133.0,810.0,New Zealand,493.0,5.0,493.0,0.6645484,0.032111887,0.30333975
1.0,2.0,133.0,811.0,New Zealand,493.0,5.0,493.0,0.6645484,0.032111887,0.30333975
1.0,2.0,133.0,812.0,New Zealand,493.0,5.0,493.0,0.6645484,0.032111887,0.30333975
1.0,2.0,134.0,813.0,New Zealand,493.0,5.0,493.0,0.7128509,0.052444723,0.23470433
1.0,2.0,134.0,814.0,New Zealand,493.0,5.0,493.0,0.664232,0.06132446,0.27444357
1.0,2.0,134.0,815.0,New Zealand,494.0,5.0,494.0,0.6173069,0.07076665,0.31192645
1.0,2.0,134.0,816.0,New Zealand,494.0,5.0,494.0,0.6173069,0.07076665,0.31192645
1.0,2.0,134.0,817.0,New Zealand,495.0,5.0,495.0,0.664232,0.06132446,0.27444357
1.0,2.0,134.0,818.0,New Zealand,495.0,5.0,495.0,0.664232,0.06132446,0.27444357
1.0,2.0,135.0,819.0,New Zealand,496.0,5.0,496.0,0.60891813,0.038207646,0.35287422
1.0,2.0,135.0,820.0,New Zealand,496.0,5.0,496.0,0.60767287,0.0383293,0.35399783
1.0,2.0,135.0,821.0,New Zealand,496.0,5.0,496.0,0.60767287,0.0383293,0.35399783
1.0,2.0,135.0,822.0,New Zealand,496.0,5.0,496.0,0.60767287,0.0383293,0.35399783
1.0,2.0,135.0,823.0,New Zealand,496.0,5.0,496.0,0.60767287,0.0383293,0.35399783
1.0,2.0,135.0,824.0,New Zealand,496.0,6.0,496.0,0.69137806,0.03424605,0.27437592
1.0,2.0,136.0,825.0,New Zealand,497.0,6.0,497.0,0.655494,0.06889202,0.275614
1.0,2.0,136.0,826.0,New Zealand,497.0,6.0,497.0,0.655494,0.06889202,0.275614
1.0,2.0,136.0,827.0,New Zealand,501.0,6.0,501.0,0.655494,0.06889202,0.275614
1.0,2.0,136.0,828.0,New Zealand,501.0,6.0,501.0,0.655494,0.06889202,0.275614
1.0,2.0,136.0,829.0,New Zealand,505.0,6.0,505.0,0.6478187,0.06808535,0.284096
1.0,2.0,136.0,830.0,New Zealand,505.0,6.0,505.0,0.6478187,0.06808535,0.284096
1.0,2.0,137.0,831.0,New Zealand,505.0,6.0,505.0,0.64791733,0.03579308,0.31628957
1.0,2.0,137.0,832.0,New Zealand,506.0,6.0,506.0,0.66855836,0.03066677,0.30077493
1.0,2.0,137.0,833.0,New Zealand,510.0,6.0,510.0,0.66855836,0.03066677,0.30077493
1.0,2.0,137.0,834.0,New Zealand,510.0,6.0,510.0,0.66855836,0.03066677,0.30077493
1.0,2.0,137.0,835.0,New Zealand,511.0,6.0,511.0,0.63404506,0.0334925,0.33246243
1.0,2.0,137.0,836.0,New Zealand,511.0,6.0,511.0,0.63404506,0.0334925,0.33246243
1.0,2.0,138.0,837.0,New Zealand,511.0,6.0,511.0,0.5687082,0.027004827,0.40428704
1.0,2.0,138.0,838.0,New Zealand,512.0,6.0,512.0,0.52521586,0.02872026,0.44606388
1.0,2.0,138.0,839.0,New Zealand,513.0,6.0,513.0,0.5687082,0.027004827,0.40428704
1.0,2.0,138.0,840.0,New Zealand,513.0,7.0,513.0,0.57414377,0.03435676,0.39149946
1.0,2.0,138.0,841.0,New Zealand,517.0,7.0,517.0,0.57630575,0.03072056,0.39297366
1.0,2.0,138.0,842.0,New Zealand,517.0,7.0,517.0,0.57630575,0.03072056,0.39297366
1.0,2.0,139.0,843.0,New Zealand,517.0,8.0,517.0,0.5875585,0.04275234,0.36968917
1.0,2.0,139.0,844.0,New Zealand,519.0,8.0,519.0,0.5923905,0.04310393,0.3645056
1.0,2.0,139.0,845.0,New Zealand,520.0,8.0,520.0,0.64359283,0.045827772,0.3105794
1.0,2.0,139.0,846.0,New Zealand,520.0,9.0,520.0,0.63980764,0.043718543,0.3164738
1.0,2.0,139.0,847.0,New Zealand,520.0,9.0,520.0,0.6403513,0.043755695,0.315893
1.0,2.0,139.0,848.0,New Zealand,524.0,9.0,524.0,0.63469875,0.043369453,0.32193178
1.0,2.0,140.0,849.0,New Zealand,524.0,9.0,524.0,0.4894224,0.045920506,0.46465713
1.0,2.0,140.0,850.0,New Zealand,524.0,9.0,524.0,0.48218495,0.04524144,0.4725736
1.0,2.0,140.0,851.0,New Zealand,524.0,9.0,524.0,0.47807086,0.044855434,0.47707367
1.0,2.0,140.0,852.0,New Zealand,528.0,9.0,528.0,0.48218495,0.04524144,0.4725736
1.0,2.0,140.0,853.0,New Zealand,528.0,9.0,528.0,0.48218495,0.04524144,0.4725736
1.0,2.0,140.0,854.0,New Zealand,528.0,9.0,528.0,0.48218495,0.04524144,0.4725736
1.0,2.0,141.0,855.0,New Zealand,528.0,9.0,528.0,0.6138879,0.041522264,0.34458983
1.0,2.0,141.0,856.0,New Zealand,532.0,9.0,532.0,0.64384145,0.04354827,0.31261027
1.0,2.0,141.0,857.0,New Zealand,532.0,9.0,532.0,0.64384145,0.04354827,0.31261027
1.0,2.0,141.0,858.0,New Zealand,532.0,9.0,532.0,0.64384145,0.04354827,0.31261027
1.0,2.0,141.0,859.0,New Zealand,532.0,9.0,532.0,0.64384145,0.04354827,0.31261027
1.0,2.0,141.0,860.0,New Zealand,532.0,9.0,532.0,0.6138879,0.041522264,0.34458983
1.0,2.0,142.0,861.0,New Zealand,532.0,9.0,532.0,0.48218495,0.04524144,0.4725736
1.0,2.0,142.0,862.0,New Zealand,536.0,9.0,536.0,0.49218315,0.046179533,0.46163735
1.0,2.0,142.0,863.0,New Zealand,536.0,9.0,536.0,0.49218315,0.046179533,0.46163735
1.0,2.0,142.0,864.0,New Zealand,536.0,9.0,536.0,0.4833416,0.04698356,0.46967486
1.0,2.0,142.0,865.0,New Zealand,538.0,9.0,538.0,0.49218315,0.046179533,0.46163735
1.0,2.0,142.0,866.0,New Zealand,538.0,9.0,538.0,0.49218315,0.046179533,0.46163735
1.0,2.0,143.0,867.0,New Zealand,542.0,9.0,542.0,0.63468796,0.044645593,0.32066646
1.0,2.0,143.0,868.0,New Zealand,542.0,9.0,542.0,0.63468796,0.044645593,0.32066646
1.0,2.0,143.0,869.0,New Zealand,542.0,9.0,542.0,0.63468796,0.044645593,0.32066646
1.0,2.0,143.0,870.0,New Zealand,542.0,9.0,542.0,0.6330686,0.044843502,0.32208788
1.0,2.0,143.0,871.0,New Zealand,542.0,9.0,542.0,0.6330686,0.044843502,0.32208788
1.0,2.0,143.0,872.0,New Zealand,546.0,9.0,546.0,0.6184997,0.04381151,0.33768877
1.0,2.0,144.0,873.0,New Zealand,550.0,9.0,550.0,0.46162534,0.045906413,0.49246827
1.0,2.0,144.0,874.0,New Zealand,550.0,9.0,550.0,0.46162534,0.045906413,0.49246827
1.0,2.0,144.0,875.0,New Zealand,550.0,9.0,550.0,0.46162534,0.045906413,0.49246827
1.0,2.0,144.0,876.0,New Zealand,551.0,9.0,551.0,0.5443688,0.04181092,0.4138203
1.0,2.0,144.0,877.0,New Zealand,551.0,9.0,551.0,0.5443688,0.04181092,0.4138203
1.0,2.0,144.0,878.0,New Zealand,551.0,9.0,551.0,0.5443688,0.04181092,0.4138203
1.0,2.0,145.0,879.0,New Zealand,551.0,9.0,551.0,0.57658637,0.080999486,0.34241417
1.0,2.0,145.0,880.0,New Zealand,551.0,9.0,551.0,0.57658637,0.080999486,0.34241417
1.0,2.0,145.0,881.0,New Zealand,553.0,9.0,553.0,0.57658637,0.080999486,0.34241417
2.0,2.0,0.0,882.0,England,0.0,0.0,-553.0,0.8417389,0.016638946,0.14162214
2.0,2.0,0.0,883.0,England,0.0,0.0,-553.0,0.84428626,0.016371123,0.13934258
2.0,2.0,0.0,884.0,England,2.0,0.0,-551.0,0.75380796,0.025610728,0.22058131
2.0,2.0,0.0,885.0,England,2.0,0.0,-551.0,0.82229966,0.018065227,0.15963511
2.0,2.0,0.0,886.0,England,2.0,0.0,-551.0,0.8275024,0.018179527,0.15431808
2.0,2.0,0.0,887.0,England,2.0,0.0,-551.0,0.84460324,0.01637727,0.13901949
