match_id,match_date,venue,city,year,team1,team2,outcome,innings_num,batting_team,bowling_team,over,ball_in_over,ball_in_innings,ball_in_match,phase,is_chasing,innings_runs,innings_wickets,wickets_in_hand,balls_remaining_in_innings,current_run_rate,target,runs_needed,required_run_rate,rr_gap,partnership_runs,partnership_balls,recent_dot_pct,recent_run_rate,recent_boundaries,balls_since_wicket,batter,bowler,non_striker,ball_runs,batter_runs,ball_wicket,batter_wicket,ball_dot,ball_boundary,career_bat_avg_odi,career_bat_sr_odi,career_bat_balls_faced_odi,career_bowl_avg_odi,career_bowl_sr_odi,career_bowl_econ_odi,career_bowl_balls_bowled_odi,label,is_team1_batting,prob_team1_win,prob_team2_win
1144520,2019-06-30,Edgbaston,Birmingham,2019,England,India,team1_win,1.0,England,India,1.0,4,11.0,11.0,0.0,0.0,9.0,0.0,10.0,289.0,4.909,0.0,0.0,0.0,0.0,9.0,10.0,0.7,5.4,2.0,10.0,JM Bairstow,JJ Bumrah,JJ Roy,0,0,False,False,True,False,41.705882352941174,101.23750594954784,2101.0,21.04255319148936,27.48936170212766,4.5928792569659445,2584.0,0,1,0.6878708,0.3121292
1144520,2019-06-30,Edgbaston,Birmingham,2019,England,India,team1_win,1.0,England,India,1.0,5,12.0,12.0,0.0,0.0,9.0,0.0,10.0,288.0,4.5,0.0,0.0,0.0,0.0,9.0,11.0,0.727,4.909,2.0,11.0,JM Bairstow,JJ Bumrah,JJ Roy,0,0,False,False,True,False,41.705882352941174,101.23750594954784,2101.0,21.04255319148936,27.48936170212766,4.5928792569659445,2584.0,0,1,0.6577847,0.34221533
1144520,2019-06-30,Edgbaston,Birmingham,2019,England,India,team1_win,1.0,England,India,1.0,6,13.0,13.0,0.0,0.0,9.0,0.0,10.0,287.0,4.154,0.0,0.0,0.0,0.0,9.0,12.0,0.75,4.5,2.0,12.0,JM Bairstow,JJ Bumrah,JJ Roy,1,1,False,False,False,False,41.705882352941174,101.23750594954784,2101.0,21.04255319148936,27.48936170212766,4.5928792569659445,2584.0,0,1,0.6267158,0.3732842
1144520,2019-06-30,Edgbaston,Birmingham,2019,England,India,team1_win,1.0,England,India,2.0,1,14.0,14.0,0.0,0.0,10.0,0.0,10.0,286.0,4.286,0.0,0.0,0.0,0.0,10.0,13.0,0.692,4.615,2.0,13.0,JM Bairstow,Mohammed Shami,JJ Roy,0,0,False,False,True,False,41.705882352941174,101.23750594954784,2101.0,25.73148148148148,28.65740740740741,5.387399030694668,3095.0,0,1,0.63461447,0.36538553
1144520,2019-06-30,Edgbaston,Birmingham,2019,England,India,team1_win,1.0,England,India,2.0,2,15.0,15.0,0.0,0.0,10.0,0.0,10.0,285.0,4.0,0.0,0.0,0.0,0.0,10.0,14.0,0.714,4.286,2.0,14.0,JM Bairstow,Mohammed Shami,JJ Roy,4,4,False,False,False,True,41.705882352941174,101.23750594954784,2101.0,25.73148148148148,28.65740740740741,5.387399030694668,3095.0,0,1,0.625656,0.37434396
1144520,2019-06-30,Edgbaston,Birmingham,2019,England,India,team1_win,1.0,England,India,2.0,3,16.0,16.0,0.0,0.0,14.0,0.0,10.0,284.0,5.25,0.0,0.0,0.0,0.0,14.0,15.0,0.667,5.6,3.0,15.0,JM Bairstow,Mohammed Shami,JJ Roy,0,0,False,False,True,False,41.705882352941174,101.23750594954784,2101.0,25.73148148148148,28.65740740740741,5.387399030694668,3095.0,0,1,0.6853286,0.3146714
1144520,2019-06-30,Edgbaston,Birmingham,2019,England,India,team1_win,1.0,England,India,2.0,4,17.0,17.0,0.0,0.0,14.0,0.0,10.0,283.0,4.941,0.0,0.0,0.0,0.0,14.0,16.0,0.688,5.25,3.0,16.0,JM Bairstow,Mohammed Shami,JJ Roy,0,0,False,False,True,False,41.705882352941174,101.23750594954784,2101.0,25.73148148148148,28.65740740740741,5.387399030694668,3095.0,0,1,0.679124,0.32087603
1144520,2019-06-30,Edgbaston,Birmingham,2019,England,India,team1_win,1.0,England,India,2.0,5,18.0,18.0,0.0,0.0,14.0,0.0,10.0,282.0,4.667,0.0,0.0,0.0,0.0,14.0,17.0,0.706,4.941,3.0,17.0,JM Bairstow,Mohammed Shami,JJ Roy,0,0,False,False,True,False,41.705882352941174,101.23750594954784,2101.0,25.73148148148148,28.65740740740741,5.387399030694668,3095.0,0,1,0.65607363,0.34392637
1144520,2019-06-30,Edgbaston,Birmingham,2019,England,India,team1_win,1.0,England,India,2.0,6,19.0,19.0,0.0,0.0,14.0,0.0,10.0,281.0,4.421,0.0,0.0,0.0,0.0,14.0,18.0,0.722,4.667,3.0,18.0,JM Bairstow,Mohammed Shami,JJ Roy,0,0,False,False,True,False,41.705882352941174,101.23750594954784,2101.0,25.73148148148148,28.65740740740741,5.387399030694668,3095.0,0,1,0.6454927,0.3545073
1144520,2019-06-30,Edgbaston,Birmingham,2019,England,India,team1_win,1.0,England,India,3.0,1,20.0,20.0,0.0,0.0,14.0,0.0,10.0,280.0,4.2,0.0,0.0,0.0,0.0,14.0,19.0,0.737,4.421,3.0,19.0,JJ Roy,JJ Bumrah,JM Bairstow,1,1,False,False,False,False,41.698412698412696,102.93887147335423,2552.0,21.04255319148936,27.48936170212766,4.5928792569659445,2584.0,0,1,0.622616,0.377384
1144520,2019-06-30,Edgbaston,Birmingham,2019,England,India,team1_win,1.0,England,India,3.0,2,21.0,21.0,0.0,0.0,15.0,0.0,10.0,279.0,4.286,0.0,0.0,0.0,0.0,15.0,20.0,0.7,4.5,3.0,20.0,JM Bairstow,JJ Bumrah,JJ Roy,0,0,False,False,True,False,41.705882352941174,101.23750594954784,2101.0,21.04255319148936,27.48936170212766,4.5928792569659445,2584.0,0,1,0.6316043,0.3683957
1144520,2019-06-30,Edgbaston,Birmingham,2019,England,India,team1_win,1.0,England,India,3.0,3,22.0,22.0,0.0,0.0,15.0,0.0,10.0,278.0,4.091,0.0,0.0,0.0,0.0,15.0,21.0,0.714,4.286,3.0,21.0,JM Bairstow,JJ Bumrah,JJ Roy,0,0,False,False,True,False,41.705882352941174,101.23750594954784,2101.0,21.04255319148936,27.48936170212766,4.5928792569659445,2584.0,0,1,0.622616,0.377384
1144520,2019-06-30,Edgbaston,Birmingham,2019,England,India,team1_win,1.0,England,India,3.0,4,23.0,23.0,0.0,0.0,15.0,0.0,10.0,277.0,3.913,0.0,0.0,0.0,0.0,15.0,22.0,0.727,4.091,3.0,22.0,JM Bairstow,JJ Bumrah,JJ Roy,0,0,False,False,True,False,41.705882352941174,101.23750594954784,2101.0,21.04255319148936,27.48936170212766,4.5928792569659445,2584.0,0,1,0.622616,0.377384
1144520,2019-06-30,Edgbaston,Birmingham,2019,England,India,team1_win,1.0,England,India,3.0,5,24.0,24.0,0.0,0.0,15.0,0.0,10.0,276.0,3.75,0.0,0.0,0.0,0.0,15.0,23.0,0.739,3.913,3.0,23.0,JM Bairstow,JJ Bumrah,JJ Roy,4,4,False,False,False,True,41.705882352941174,101.23750594954784,2101.0,21.04255319148936,27.48936170212766,4.5928792569659445,2584.0,0,1,0.6084498,0.3915502
1144520,2019-06-30,Edgbaston,Birmingham,2019,England,India,team1_win,1.0,England,India,3.0,6,25.0,25.0,0.0,0.0,19.0,0.0,10.0,275.0,4.56,0.0,0.0,0.0,0.0,19.0,24.0,0.708,4.75,4.0,24.0,JM Bairstow,JJ Bumrah,JJ Roy,0,0,False,False,True,False,41.705882352941174,101.23750594954784,2101.0,21.04255319148936,27.48936170212766,4.5928792569659445,2584.0,0,1,0.6634804,0.33651963
1144520,2019-06-30,Edgbaston,Birmingham,2019,England,India,team1_win,1.0,England,India,4.0,1,26.0,26.0,0.0,0.0,19.0,0.0,10.0,274.0,4.385,0.0,0.0,0.0,0.0,19.0,25.0,0.72,4.56,4.0,25.0,JJ Roy,Mohammed Shami,JM Bairstow,1,0,False,False,False,False,41.698412698412696,102.93887147335423,2552.0,25.73148148148148,28.65740740740741,5.387399030694668,3095.0,0,1,0.64137745,0.35862258
1144520,2019-06-30,Edgbaston,Birmingham,2019,England,India,team1_win,1.0,England,India,4.0,2,27.0,27.0,0.0,0.0,20.0,0.0,10.0,273.0,4.444,0.0,0.0,0.0,0.0,20.0,26.0,0.692,4.615,4.0,26.0,JM Bairstow,Mohammed Shami,JJ Roy,2,2,False,False,False,False,41.705882352941174,101.23750594954784,2101.0,25.73148148148148,28.65740740740741,5.387399030694668,3095.0,0,1,0.6561656,0.34383437
1144520,2019-06-30,Edgbaston,Birmingham,2019,England,India,team1_win,1.0,England,India,4.0,3,28.0,28.0,0.0,0.0,22.0,0.0,10.0,272.0,4.714,0.0,0.0,0.0,0.0,22.0,27.0,0.667,4.889,4.0,27.0,JM Bairstow,Mohammed Shami,JJ Roy,4,4,False,False,False,True,41.705882352941174,101.23750594954784,2101.0,25.73148148148148,28.65740740740741,5.387399030694668,3095.0,0,1,0.6785416,0.3214584
1144520,2019-06-30,Edgbaston,Birmingham,2019,England,India,team1_win,1.0,England,India,4.0,4,29.0,29.0,0.0,0.0,26.0,0.0,10.0,271.0,5.379,0.0,0.0,0.0,0.0,26.0,28.0,0.643,5.571,5.0,28.0,JM Bairstow,Mohammed Shami,JJ Roy,0,0,False,False,True,False,41.705882352941174,101.23750594954784,2101.0,25.73148148148148,28.65740740740741,5.387399030694668,3095.0,0,1,0.7005708,0.29942915
1144520,2019-06-30,Edgbaston,Birmingham,2019,England,India,team1_win,1.0,England,India,4.0,5,30.0,30.0,0.0,0.0,26.0,0.0,10.0,270.0,5.2,0.0,0.0,0.0,0.0,26.0,29.0,0.655,5.379,5.0,29.0,JM Bairstow,Mohammed Shami,JJ Roy,0,0,False,False,True,False,41.705882352941174,101.23750594954784,2101.0,25.73148148148148,28.65740740740741,5.387399030694668,3095.0,0,1,0.69237834,0.30762166
1144520,2019-06-30,Edgbaston,Birmingham,2019,England,India,team1_win,1.0,England,India,4.0,6,31.0,31.0,0.0,0.0,26.0,0.0,10.0,269.0,5.032,0.0,0.0,0.0,0.0,26.0,30.0,0.667,5.2,5.0,30.0,JM Bairstow,Mohammed Shami,JJ Roy,2,2,False,False,False,False,41.705882352941174,101.23750594954784,2101.0,25.73148148148148,28.65740740740741,5.387399030694668,3095.0,0,1,0.6892718,0.31072822
1144520,2019-06-30,Edgbaston,Birmingham,2019,England,India,team1_win,1.0,England,India,5.0,1,32.0,32.0,0.0,0.0,28.0,0.0,10.0,268.0,5.25,0.0,0.0,0.0,0.0,28.0,31.0,0.667,5.4,5.0,31.0,JJ Roy,YS Chahal,JM Bairstow,1,1,False,False,False,False,41.698412698412696,102.93887147335423,2552.0,23.276315789473685,28.67105263157895,4.871041762276273,2179.0,0,1,0.69708574,0.30291423
1144520,2019-06-30,Edgbaston,Birmingham,2019,England,India,team1_win,1.0,England,India,5.0,2,33.0,33.0,0.0,0.0,29.0,0.0,10.0,267.0,5.273,0.0,0.0,0.0,0.0,29.0,32.0,0.633,5.6,5.0,32.0,JM Bairstow,YS Chahal,JJ Roy,0,0,False,False,True,False,41.705882352941174,101.23750594954784,2101.0,23.276315789473685,28.67105263157895,4.871041762276273,2179.0,0,1,0.69209224,0.30790776
1144520,2019-06-30,Edgbaston,Birmingham,2019,England,India,team1_win,1.0,England,India,5.0,3,34.0,34.0,0.0,0.0,29.0,0.0,10.0,266.0,5.118,0.0,0.0,0.0,0.0,29.0,33.0,0.667,4.8,4.0,33.0,JM Bairstow,YS Chahal,JJ Roy,4,4,False,False,False,True,41.705882352941174,101.23750594954784,2101.0,23.276315789473685,28.67105263157895,4.871041762276273,2179.0,0,1,0.69100845,0.30899158
1144520,2019-06-30,Edgbaston,Birmingham,2019,England,India,team1_win,1.0,England,India,5.0,4,35.0,35.0,0.0,0.0,33.0,0.0,10.0,265.0,5.657,0.0,0.0,0.0,0.0,33.0,34.0,0.633,5.6,5.0,34.0,JM Bairstow,YS Chahal,JJ Roy,0,0,False,False,True,False,41.705882352941174,101.23750594954784,2101.0,23.276315789473685,28.67105263157895,4.871041762276273,2179.0,0,1,0.7124969,0.28750315
1144520,2019-06-30,Edgbaston,Birmingham,2019,England,India,team1_win,1.0,England,India,5.0,5,36.0,36.0,0.0,0.0,33.0,0.0,10.0,264.0,5.5,0.0,0.0,0.0,0.0,33.0,35.0,0.633,5.6,5.0,35.0,JM Bairstow,YS Chahal,JJ Roy,2,2,False,False,False,False,41.705882352941174,101.23750594954784,2101.0,23.276315789473685,28.67105263157895,4.871041762276273,2179.0,0,1,0.7022716,0.2977284
1144520,2019-06-30,Edgbaston,Birmingham,2019,England,India,team1_win,1.0,England,India,5.0,6,37.0,37.0,0.0,0.0,35.0,0.0,10.0,263.0,5.676,0.0,0.0,0.0,0.0,35.0,36.0,0.633,5.2,4.0,36.0,JM Bairstow,YS Chahal,JJ Roy,0,0,False,False,True,False,41.705882352941174,101.23750594954784,2101.0,23.276315789473685,28.67105263157895,4.871041762276273,2179.0,0,1,0.7150036,0.28499636
1144520,2019-06-30,Edgbaston,Birmingham,2019,England,India,team1_win,1.0,England,India,6.0,1,38.0,38.0,0.0,0.0,35.0,0.0,10.0,262.0,5.526,0.0,0.0,0.0,0.0,35.0,37.0,0.633,5.2,4.0,37.0,JJ Roy,JJ Bumrah,JM Bairstow,0,0,False,False,True,False,41.698412698412696,102.93887147335423,2552.0,21.04255319148936,27.48936170212766,4.5928792569659445,2584.0,0,1,0.72019064,0.2798094
1144520,2019-06-30,Edgbaston,Birmingham,2019,England,India,team1_win,1.0,England,India,6.0,2,39.0,39.0,0.0,0.0,35.0,0.0,10.0,261.0,5.385,0.0,0.0,0.0,0.0,35.0,38.0,0.633,5.2,4.0,38.0,JJ Roy,JJ Bumrah,JM Bairstow,1,1,False,False,False,False,41.698412698412696,102.93887147335423,2552.0,21.04255319148936,27.48936170212766,4.5928792569659445,2584.0,0,1,0.72019064,0.2798094
1144520,2019-06-30,Edgbaston,Birmingham,2019,England,India,team1_win,1.0,England,India,6.0,3,40.0,40.0,0.0,0.0,36.0,0.0,10.0,260.0,5.4,0.0,0.0,0.0,0.0,36.0,39.0,0.6,5.4,4.0,39.0,JM Bairstow,JJ Bumrah,JJ Roy,0,0,False,False,True,False,41.705882352941174,101.23750594954784,2101.0,21.04255319148936,27.48936170212766,4.5928792569659445,2584.0,0,1,0.72019064,0.2798094
1144520,2019-06-30,Edgbaston,Birmingham,2019,England,India,team1_win,1.0,England,India,6.0,4,41.0,41.0,0.0,0.0,36.0,0.0,10.0,259.0,5.268,0.0,0.0,0.0,0.0,36.0,40.0,0.6,5.4,4.0,40.0,JM Bairstow,JJ Bumrah,JJ Roy,1,1,False,False,False,False,41.705882352941174,101.23750594954784,2101.0,21.04255319148936,27.48936170212766,4.5928792569659445,2584.0,0,1,0.7103712,0.2896288
1144520,2019-06-30,Edgbaston,Birmingham,2019,England,India,team1_win,1.0,England,India,6.0,5,42.0,42.0,0.0,0.0,37.0,0.0,10.0,258.0,5.286,0.0,0.0,0.0,0.0,37.0,41.0,0.567,5.6,4.0,41.0,JJ Roy,JJ Bumrah,JM Bairstow,0,0,False,False,True,False,41.698412698412696,102.93887147335423,2552.0,21.04255319148936,27.48936170212766,4.5928792569659445,2584.0,0,1,0.707028,0.29297203
1144520,2019-06-30,Edgbaston,Birmingham,2019,England,India,team1_win,1.0,England,India,6.0,6,43.0,43.0,0.0,0.0,37.0,0.0,10.0,257.0,5.163,0.0,0.0,0.0,0.0,37.0,42.0,0.567,5.6,4.0,42.0,JJ Roy,JJ Bumrah,JM Bairstow,0,0,False,False,True,False,41.698412698412696,102.93887147335423,2552.0,21.04255319148936,27.48936170212766,4.5928792569659445,2584.0,0,1,0.70597434,0.29402563
1144520,2019-06-30,Edgbaston,Birmingham,2019,England,India,team1_win,1.0,England,India,7.0,1,44.0,44.0,0.0,0.0,37.0,0.0,10.0,256.0,5.045,0.0,0.0,0.0,0.0,37.0,43.0,0.6,5.4,4.0,43.0,JM Bairstow,YS Chahal,JJ Roy,1,1,False,False,False,False,41.705882352941174,101.23750594954784,2101.0,23.276315789473685,28.67105263157895,4.871041762276273,2179.0,0,1,0.69100845,0.30899158
1144520,2019-06-30,Edgbaston,Birmingham,2019,England,India,team1_win,1.0,England,India,7.0,2,45.0,45.0,0.0,0.0,38.0,0.0,10.0,255.0,5.067,0.0,0.0,0.0,0.0,38.0,44.0,0.567,5.6,4.0,44.0,JJ Roy,YS Chahal,JM Bairstow,0,0,False,False,True,False,41.698412698412696,102.93887147335423,2552.0,23.276315789473685,28.67105263157895,4.871041762276273,2179.0,0,1,0.68753994,0.31246004
1144520,2019-06-30,Edgbaston,Birmingham,2019,England,India,team1_win,1.0,England,India,7.0,3,46.0,46.0,0.0,0.0,38.0,0.0,10.0,254.0,4.957,0.0,0.0,0.0,0.0,38.0,45.0,0.6,4.8,3.0,45.0,JJ Roy,YS Chahal,JM Bairstow,0,0,False,False,True,False,41.698412698412696,102.93887147335423,2552.0,23.276315789473685,28.67105263157895,4.871041762276273,2179.0,0,1,0.6919494,0.30805057
1144520,2019-06-30,Edgbaston,Birmingham,2019,England,India,team1_win,1.0,England,India,7.0,4,47.0,47.0,0.0,0.0,38.0,0.0,10.0,253.0,4.851,0.0,0.0,0.0,0.0,38.0,46.0,0.6,4.8,3.0,46.0,JJ Roy,YS Chahal,JM Bairstow,0,0,False,False,True,False,41.698412698412696,102.93887147335423,2552.0,23.276315789473685,28.67105263157895,4.871041762276273,2179.0,0,1,0.6919494,0.30805057
1144520,2019-06-30,Edgbaston,Birmingham,2019,England,India,team1_win,1.0,England,India,7.0,5,48.0,48.0,0.0,0.0,38.0,0.0,10.0,252.0,4.75,0.0,0.0,0.0,0.0,38.0,47.0,0.6,4.8,3.0,47.0,JJ Roy,YS Chahal,JM Bairstow,4,4,False,False,False,True,41.698412698412696,102.93887147335423,2552.0,23.276315789473685,28.67105263157895,4.871041762276273,2179.0,0,1,0.68126893,0.31873104
1144520,2019-06-30,Edgbaston,Birmingham,2019,England,India,team1_win,1.0,England,India,7.0,6,49.0,49.0,0.0,0.0,42.0,0.0,10.0,251.0,5.143,0.0,0.0,0.0,0.0,42.0,48.0,0.567,5.6,4.0,48.0,JJ Roy,YS Chahal,JM Bairstow,4,4,False,False,False,True,41.698412698412696,102.93887147335423,2552.0,23.276315789473685,28.67105263157895,4.871041762276273,2179.0,0,1,0.68753994,0.31246004
1144520,2019-06-30,Edgbaston,Birmingham,2019,England,India,team1_win,1.0,England,India,8.0,1,50.0,50.0,0.0,0.0,46.0,0.0,10.0,250.0,5.52,0.0,0.0,0.0,0.0,46.0,49.0,0.533,6.4,5.0,49.0,JM Bairstow,JJ Bumrah,JJ Roy,0,0,False,False,True,False,41.705882352941174,101.23750594954784,2101.0,21.04255319148936,27.48936170212766,4.5928792569659445,2584.0,0,1,0.71691555,0.28308445
1144520,2019-06-30,Edgbaston,Birmingham,2019,England,India,team1_win,1.0,England,India,8.0,2,51.0,51.0,0.0,0.0,46.0,0.0,10.0,249.0,5.412,0.0,0.0,0.0,0.0,46.0,50.0,0.567,6.2,5.0,50.0,JM Bairstow,JJ Bumrah,JJ Roy,0,0,False,False,True,False,41.705882352941174,101.23750594954784,2101.0,21.04255319148936,27.48936170212766,4.5928792569659445,2584.0,0,1,0.71691555,0.28308445
1144520,2019-06-30,Edgbaston,Birmingham,2019,England,India,team1_win,1.0,England,India,8.0,3,52.0,52.0,0.0,0.0,46.0,0.0,10.0,248.0,5.308,0.0,0.0,0.0,0.0,46.0,51.0,0.567,6.2,5.0,51.0,JM Bairstow,JJ Bumrah,JJ Roy,0,0,False,False,True,False,41.705882352941174,101.23750594954784,2101.0,21.04255319148936,27.48936170212766,4.5928792569659445,2584.0,0,1,0.71913326,0.28086677
1144520,2019-06-30,Edgbaston,Birmingham,2019,England,India,team1_win,1.0,England,India,8.0,4,53.0,53.0,0.0,0.0,46.0,0.0,10.0,247.0,5.208,0.0,0.0,0.0,0.0,46.0,52.0,0.567,6.2,5.0,52.0,JM Bairstow,JJ Bumrah,JJ Roy,0,0,False,False,True,False,41.705882352941174,101.23750594954784,2101.0,21.04255319148936,27.48936170212766,4.5928792569659445,2584.0,0,1,0.7089845,0.2910155
1144520,2019-06-30,Edgbaston,Birmingham,2019,England,India,team1_win,1.0,England,India,8.0,5,54.0,54.0,0.0,0.0,46.0,0.0,10.0,246.0,5.111,0.0,0.0,0.0,0.0,46.0,53.0,0.567,6.2,5.0,53.0,JM Bairstow,JJ Bumrah,JJ Roy,0,0,False,False,True,False,41.705882352941174,101.23750594954784,2101.0,21.04255319148936,27.48936170212766,4.5928792569659445,2584.0,0,1,0.70597434,0.29402563
1144520,2019-06-30,Edgbaston,Birmingham,2019,England,India,team1_win,1.0,England,India,8.0,6,55.0,55.0,0.0,0.0,46.0,0.0,10.0,245.0,5.018,0.0,0.0,0.0,0.0,46.0,54.0,0.6,5.4,4.0,54.0,JM Bairstow,JJ Bumrah,JJ Roy,0,0,False,False,True,False,41.705882352941174,101.23750594954784,2101.0,21.04255319148936,27.48936170212766,4.5928792569659445,2584.0,0,1,0.7093247,0.29067528
1144520,2019-06-30,Edgbaston,Birmingham,2019,England,India,team1_win,1.0,England,India,9.0,1,56.0,56.0,0.0,0.0,46.0,0.0,10.0,244.0,4.929,0.0,0.0,0.0,0.0,46.0,55.0,0.6,5.4,4.0,55.0,JJ Roy,Mohammed Shami,JM Bairstow,0,0,False,False,True,False,41.698412698412696,102.93887147335423,2552.0,25.73148148148148,28.65740740740741,5.387399030694668,3095.0,0,1,0.70714974,0.29285026
1144520,2019-06-30,Edgbaston,Birmingham,2019,England,India,team1_win,1.0,England,India,9.0,2,57.0,57.0,0.0,0.0,46.0,0.0,10.0,243.0,4.842,0.0,0.0,0.0,0.0,46.0,56.0,0.633,5.2,4.0,56.0,JJ Roy,Mohammed Shami,JM Bairstow,0,0,False,False,True,False,41.698412698412696,102.93887147335423,2552.0,25.73148148148148,28.65740740740741,5.387399030694668,3095.0,0,1,0.70714974,0.29285026
1144520,2019-06-30,Edgbaston,Birmingham,2019,England,India,team1_win,1.0,England,India,9.0,3,58.0,58.0,0.0,0.0,46.0,0.0,10.0,242.0,4.759,0.0,0.0,0.0,0.0,46.0,57.0,0.667,4.8,4.0,57.0,JJ Roy,Mohammed Shami,JM Bairstow,0,0,False,False,True,False,41.698412698412696,102.93887147335423,2552.0,25.73148148148148,28.65740740740741,5.387399030694668,3095.0,0,1,0.69676536,0.30323464
