match_id,match_date,venue,city,year,team1,team2,outcome,innings_num,batting_team,bowling_team,over,ball_in_over,ball_in_innings,ball_in_match,phase,is_chasing,innings_runs,innings_wickets,wickets_in_hand,balls_remaining_in_innings,current_run_rate,target,runs_needed,required_run_rate,rr_gap,partnership_runs,partnership_balls,recent_dot_pct,recent_run_rate,recent_boundaries,balls_since_wicket,batter,bowler,non_striker,ball_runs,batter_runs,ball_wicket,batter_wicket,ball_dot,ball_boundary,career_bat_avg_odi,career_bat_sr_odi,career_bat_balls_faced_odi,career_bowl_avg_odi,career_bowl_sr_odi,career_bowl_econ_odi,career_bowl_balls_bowled_odi,label,is_team1_batting,prob_team1_win,prob_team2_win
1384439,2023-11-19,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,2023,India,Australia,team2_win,1.0,India,Australia,1.0,5,11.0,11.0,0.0,0.0,13.0,0.0,10.0,289.0,7.091,0.0,0.0,0.0,0.0,13.0,10.0,0.5,7.8,2.0,10.0,RG Sharma,JR Hazlewood,Shubman Gill,0,0,False,False,True,False,52.443243243243245,91.00459619172686,10661.0,25.705882352941178,32.554621848739494,4.7377387712958186,3874.0,1,1,0.7428915,0.2571085
1384439,2023-11-19,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,2023,India,Australia,team2_win,1.0,India,Australia,1.0,6,12.0,12.0,0.0,0.0,13.0,0.0,10.0,288.0,6.5,0.0,0.0,0.0,0.0,13.0,11.0,0.545,7.091,2.0,11.0,RG Sharma,JR Hazlewood,Shubman Gill,0,0,False,False,True,False,52.443243243243245,91.00459619172686,10661.0,25.705882352941178,32.554621848739494,4.7377387712958186,3874.0,1,1,0.70626557,0.29373443
1384439,2023-11-19,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,2023,India,Australia,team2_win,1.0,India,Australia,2.0,1,13.0,13.0,0.0,0.0,13.0,0.0,10.0,287.0,6.0,0.0,0.0,0.0,0.0,13.0,12.0,0.583,6.5,2.0,12.0,Shubman Gill,MA Starc,RG Sharma,1,1,False,False,False,False,58.484848484848484,102.33297985153764,1886.0,22.36322869955157,26.31390134529148,5.09918200408998,5868.0,1,1,0.6874201,0.31257984
1384439,2023-11-19,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,2023,India,Australia,team2_win,1.0,India,Australia,2.0,2,14.0,14.0,0.0,0.0,14.0,0.0,10.0,286.0,6.0,0.0,0.0,0.0,0.0,14.0,13.0,0.538,6.462,2.0,13.0,RG Sharma,MA Starc,Shubman Gill,1,0,False,False,False,False,52.443243243243245,91.00459619172686,10661.0,22.36322869955157,26.31390134529148,5.09918200408998,5868.0,1,1,0.6656369,0.33436313
1384439,2023-11-19,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,2023,India,Australia,team2_win,1.0,India,Australia,2.0,3,15.0,15.0,0.0,0.0,15.0,0.0,10.0,285.0,6.0,0.0,0.0,0.0,0.0,15.0,14.0,0.5,6.429,2.0,14.0,RG Sharma,MA Starc,Shubman Gill,0,0,False,False,True,False,52.443243243243245,91.00459619172686,10661.0,22.36322869955157,26.31390134529148,5.09918200408998,5868.0,1,1,0.66413844,0.3358616
1384439,2023-11-19,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,2023,India,Australia,team2_win,1.0,India,Australia,2.0,4,16.0,16.0,0.0,0.0,15.0,0.0,10.0,284.0,5.625,0.0,0.0,0.0,0.0,15.0,15.0,0.533,6.0,2.0,15.0,RG Sharma,MA Starc,Shubman Gill,1,1,False,False,False,False,52.443243243243245,91.00459619172686,10661.0,22.36322869955157,26.31390134529148,5.09918200408998,5868.0,1,1,0.65574497,0.34425503
1384439,2023-11-19,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,2023,India,Australia,team2_win,1.0,India,Australia,2.0,5,17.0,17.0,0.0,0.0,16.0,0.0,10.0,283.0,5.647,0.0,0.0,0.0,0.0,16.0,16.0,0.5,6.0,2.0,16.0,Shubman Gill,MA Starc,RG Sharma,2,2,False,False,False,False,58.484848484848484,102.33297985153764,1886.0,22.36322869955157,26.31390134529148,5.09918200408998,5868.0,1,1,0.6763905,0.32360944
1384439,2023-11-19,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,2023,India,Australia,team2_win,1.0,India,Australia,2.0,6,18.0,18.0,0.0,0.0,18.0,0.0,10.0,282.0,6.0,0.0,0.0,0.0,0.0,18.0,17.0,0.471,6.353,2.0,17.0,Shubman Gill,MA Starc,RG Sharma,0,0,False,False,True,False,58.484848484848484,102.33297985153764,1886.0,22.36322869955157,26.31390134529148,5.09918200408998,5868.0,1,1,0.690615,0.309385
1384439,2023-11-19,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,2023,India,Australia,team2_win,1.0,India,Australia,2.0,7,19.0,19.0,0.0,0.0,18.0,0.0,10.0,281.0,5.684,0.0,0.0,0.0,0.0,18.0,18.0,0.5,6.0,2.0,18.0,Shubman Gill,MA Starc,RG Sharma,0,0,False,False,True,False,58.484848484848484,102.33297985153764,1886.0,22.36322869955157,26.31390134529148,5.09918200408998,5868.0,1,1,0.6859733,0.3140267
1384439,2023-11-19,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,2023,India,Australia,team2_win,1.0,India,Australia,3.0,1,20.0,20.0,0.0,0.0,18.0,0.0,10.0,280.0,5.4,0.0,0.0,0.0,0.0,18.0,19.0,0.526,5.684,2.0,19.0,RG Sharma,JR Hazlewood,Shubman Gill,0,0,False,False,True,False,52.443243243243245,91.00459619172686,10661.0,25.705882352941178,32.554621848739494,4.7377387712958186,3874.0,1,1,0.6850461,0.31495392
1384439,2023-11-19,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,2023,India,Australia,team2_win,1.0,India,Australia,3.0,2,21.0,21.0,0.0,0.0,18.0,0.0,10.0,279.0,5.143,0.0,0.0,0.0,0.0,18.0,20.0,0.55,5.4,2.0,20.0,RG Sharma,JR Hazlewood,Shubman Gill,1,1,False,False,False,False,52.443243243243245,91.00459619172686,10661.0,25.705882352941178,32.554621848739494,4.7377387712958186,3874.0,1,1,0.6749115,0.3250885
1384439,2023-11-19,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,2023,India,Australia,team2_win,1.0,India,Australia,3.0,3,22.0,22.0,0.0,0.0,19.0,0.0,10.0,278.0,5.182,0.0,0.0,0.0,0.0,19.0,21.0,0.524,5.429,2.0,21.0,Shubman Gill,JR Hazlewood,RG Sharma,1,1,False,False,False,False,58.484848484848484,102.33297985153764,1886.0,25.705882352941178,32.554621848739494,4.7377387712958186,3874.0,1,1,0.69367015,0.30632988
1384439,2023-11-19,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,2023,India,Australia,team2_win,1.0,India,Australia,3.0,4,23.0,23.0,0.0,0.0,20.0,0.0,10.0,277.0,5.217,0.0,0.0,0.0,0.0,20.0,22.0,0.5,5.455,2.0,22.0,RG Sharma,JR Hazlewood,Shubman Gill,0,0,False,False,True,False,52.443243243243245,91.00459619172686,10661.0,25.705882352941178,32.554621848739494,4.7377387712958186,3874.0,1,1,0.67969704,0.32030296
